ID,GEN_BANK_ID,M27_Root,M793_Root,M9_Root
MDP0000135068,103441515,0.122101271,0.195534645,0.071854944
MDP0000135084,103439502,0.7878832,0.528723666,0.649122027
MDP0000135093,103435522,0.089697472,0,0
MDP0000135096,#N/A,0,0,0
MDP0000135099,#N/A,0,0,0
MDP0000135101,#N/A,94.07080472,113.6999946,124.9764104
MDP0000135105,#N/A,1.27227439,1.123754405,1.770876682
MDP0000135108,103451853,0.423571396,0.604211602,0.381230397
MDP0000135117,#N/A,0,0,0
MDP0000135120,103409714,1.775736756,2.464530571,1.741661711
MDP0000135121,#N/A,0.361882904,0.165578352,0.141975458
MDP0000135122,103415667,0,0,0
MDP0000135125,#N/A,2.163139035,2.257838136,3.361457586
MDP0000135126,#N/A,2.630088336,1.38010978,2.002361548
MDP0000135135,#N/A,1.880509825,1.423668787,2.00886691
MDP0000135138,#N/A,0.685921845,0.31384132,0.605483571
MDP0000135143,103450941,7.177539459,5.791134109,6.582331434
MDP0000135148,#N/A,0.01401523,0.012825246,0
MDP0000135149,103451016,2.22245469,7.501118288,2.921508189
MDP0000135152,#N/A,0,0.010123914,0
MDP0000135157,103433525,0.933985813,1.320875848,1.632258301
MDP0000135159,#N/A,1.983379033,1.315554027,2.381384397
MDP0000135162,#N/A,1.237947987,0.98666552,0.282006047
MDP0000135163,#N/A,0.305139064,0.269258254,0.192396649
MDP0000135165,#N/A,0.025571648,0,0.150485683
MDP0000135168,#N/A,2.905482897,3.562776715,5.722255591
MDP0000135173,#N/A,0,0,0
MDP0000135177,103444770,0,0,0
MDP0000135178,#N/A,0,0.045118837,0.014507711
MDP0000135180,#N/A,0.105563181,0.334385251,0.267604624
MDP0000135184,#N/A,3.601713553,1.374264176,1.403053612
MDP0000135185,#N/A,0.013654182,0.024989707,0.032141204
MDP0000135191,103410956,0.411113413,0.193803721,0.513194765
MDP0000135196,103408361,6.057052158,2.938596645,3.731765451
MDP0000135199,#N/A,0.120905579,0.110639912,0.205548186
MDP0000135204,103432706,65.67931839,90.52110455,70.25641252
MDP0000135205,103402258,1.406312124,14.3436523,3.655214056
MDP0000135207,103433427,53.92264011,100.7147666,58.02826614
MDP0000135208,103427625,1.230848644,1.541309595,1.677413746
MDP0000135215,103439956,1.656345364,0.879112335,0.916252601
MDP0000135220,103439957,0.138817516,0.47636629,0.081692228
MDP0000135226,#N/A,0,0,0
MDP0000135230,#N/A,0,0,0
MDP0000135231,#N/A,2.979237463,2.139983947,2.337654521
MDP0000135234,#N/A,0.735357653,1.105513119,0.710943172
MDP0000135235,103420398,0,0,0
MDP0000135237,103412014,1.532059011,1.324089658,2.354167268
MDP0000135244,#N/A,12.18671669,8.557878607,9.476298435
MDP0000135249,103425164,2.361580412,2.268850837,1.164485576
MDP0000135250,103429881,7.837055869,7.022746938,9.479338146
MDP0000135251,103441263,29.96366579,21.41429611,23.45350291
MDP0000135252,#N/A,0,0,0.049015337
MDP0000135255,#N/A,2.39476663,2.288364318,2.731850047
MDP0000135256,103406162,0.094037672,0.086053265,0.221359585
MDP0000135261,103433994,0.038357472,0.245704718,0
MDP0000135262,103435739,0.242930653,0.500184604,0.357403497
MDP0000135280,#N/A,5.374262911,5.94440674,6.746085457
MDP0000135282,#N/A,1.156812635,0.317577526,0.190615198
MDP0000135287,103421296,0.655093897,0.419630529,0.578270827
MDP0000135288,103422436,1.966043427,1.706056014,1.236782334
MDP0000135291,#N/A,12.40353266,4.181723537,5.192976216
MDP0000135300,#N/A,7.988634149,5.89832431,6.356394254
MDP0000135301,#N/A,0.384034087,0.511166701,0.493088417
MDP0000135303,#N/A,0.256278491,0.293148486,0.377041052
MDP0000135304,103413112,1.292438944,0.762186063,1.216932498
MDP0000135305,#N/A,4.060657321,3.690773926,4.585528914
MDP0000135316,#N/A,1.375823894,1.362204879,1.3405742
MDP0000135317,103423414,5.386723183,5.61366605,8.965544419
MDP0000135321,103410254,0.015342989,0,0.009029141
MDP0000135343,103425691,0,0,0
MDP0000135349,#N/A,0.85643349,0.512430178,0.232615157
MDP0000135352,#N/A,4.318956923,2.409793898,3.021033145
MDP0000135353,#N/A,0,0,0
MDP0000135355,#N/A,1.166067136,8.536483911,1.829905905
MDP0000135356,#N/A,0.068794521,0.361982172,0.485815727
MDP0000135363,#N/A,31.59154714,33.66459857,40.61346869
MDP0000135365,103417124,2.328408818,1.551158219,1.951217558
MDP0000135366,#N/A,0,0,0
MDP0000135367,#N/A,2.498715292,4.594893125,4.061270758
MDP0000135368,#N/A,1.562472093,1.919649763,2.366844796
MDP0000135374,#N/A,5.929999539,10.98981102,7.331353785
MDP0000135375,103449910,5.019158543,136.7229244,38.06999893
MDP0000135386,#N/A,1.557170399,0.530216392,1.065550799
MDP0000135389,#N/A,1.432596767,3.658493105,2.156674816
MDP0000135392,#N/A,9.343486668,7.934552353,10.75069719
MDP0000135393,#N/A,0,0,0
MDP0000135394,103436449,0,0,0
MDP0000135398,#N/A,0,0,0
MDP0000135412,#N/A,2.280413553,1.39836556,2.130586008
MDP0000135416,#N/A,0,0,0
MDP0000135423,103439346,11.84382327,10.97089024,12.33210475
MDP0000135426,#N/A,5.464797394,3.484392923,5.313323963
MDP0000135427,#N/A,11.89679088,20.59327018,14.34423904
MDP0000135435,#N/A,0,0,0
MDP0000135436,#N/A,0.675264867,1.190646591,1.356921751
MDP0000135450,#N/A,3.185647331,7.315414691,7.074378498
MDP0000135455,103400902,14.35928388,23.99361728,21.68438497
MDP0000135460,#N/A,0.242930653,0.333456403,0.500364896
MDP0000135468,103417526,0.036726524,0.042010255,0.086452247
MDP0000135469,#N/A,0,0,0.019718814
MDP0000135471,#N/A,0,0.114179624,0.040051442
MDP0000135472,#N/A,9.426971328,6.016650592,8.347460377
MDP0000135482,103409661,3.79278679,2.381229722,5.157445326
MDP0000135483,103402097,0.142950437,0.112125445,0.264390958
MDP0000135486,#N/A,11.7373863,8.236958159,13.60390574
MDP0000135487,103428780,0.044848736,0,0
MDP0000135494,#N/A,1.979104772,3.279497833,3.588462267
MDP0000135496,103439196,0.036553829,0.117075602,0.021511433
MDP0000135498,#N/A,89.84963737,106.0391361,123.0897644
MDP0000135500,103403490,9.778598089,7.488143781,8.692053047
MDP0000135502,#N/A,0,0,0
MDP0000135504,#N/A,3.248602071,1.708691632,2.197681111
MDP0000135510,#N/A,0.230752072,0.351932879,0.19916522
MDP0000135513,103454374,0,0.030662658,0.039437627
MDP0000135529,103422890,0.574821828,0.57611247,0.644333065
MDP0000135530,#N/A,10.99364143,11.73314393,11.83429613
MDP0000135531,103439252,0,0,0
MDP0000135538,#N/A,0,0,0
MDP0000135539,#N/A,0,0,0
MDP0000135540,#N/A,2.154317583,8.401927896,4.225955718
MDP0000135552,#N/A,0,0,0
MDP0000135563,103411764,2.143588287,1.001332028,1.459609739
MDP0000135566,#N/A,1.792777435,1.064272003,1.33895554
MDP0000135567,#N/A,7.03054202,5.618420049,6.03341574
MDP0000135568,103405984,13.35440016,22.62287461,19.12967276
MDP0000135569,103405815,3.858310377,5.884524754,6.635090803
MDP0000135570,103454872,0.548737476,0.784603301,0.524752429
MDP0000135572,103454873,0,0,0
MDP0000135573,103448284,0,0,0
MDP0000135587,#N/A,3.434098241,2.807318825,2.67659666
MDP0000135591,#N/A,6.01982159,5.308625932,5.901446543
MDP0000135594,103454161,4.350996777,5.235763219,3.968779131
MDP0000135597,103448349,13.42743975,10.45503711,12.54594579
MDP0000135598,103441830,0.618368936,0.303142184,0.181950871
MDP0000135609,#N/A,42.71520084,35.50831835,56.9217793
MDP0000135617,#N/A,1.280907081,1.414663527,0.883761374
MDP0000135620,103450499,0.009798883,0.026900685,0.057665102
MDP0000135629,#N/A,1.597352241,0.803949683,0.376008063
MDP0000135634,103409650,3.148727282,3.340500937,3.298717618
MDP0000135637,#N/A,4.526426743,1.892072113,2.893940648
MDP0000135639,103428366,4.188166897,4.811091505,4.98929039
MDP0000135640,103444679,0.102888277,0.031384132,0.080731143
MDP0000135642,#N/A,0,0,0
MDP0000135645,#N/A,0.317194428,0.248796487,0.426661999
MDP0000135650,#N/A,0,0.077548001,0
MDP0000135652,#N/A,0,0.07963138,0.068280071
MDP0000135662,103445226,1.707535691,1.387795433,2.51215406
MDP0000135665,#N/A,0.745518333,0.962103719,0.697464136
MDP0000135666,103445258,14.50863072,13.3920704,15.89961471
MDP0000135668,103439814,0.188075345,0.737599416,0.553398963
MDP0000135671,103443191,5.692746638,7.837700936,6.639481601
MDP0000135672,#N/A,102.9643832,114.5891081,111.895405
MDP0000135675,103402974,0.108978237,0.249313198,0.192396649
MDP0000135679,103448259,6.628653249,9.101750522,8.918480798
MDP0000135680,103448260,4.227531222,3.750461681,4.76045632
MDP0000135682,103442317,3.14531267,12.70644398,5.146610357
MDP0000135688,103442345,2.193466829,1.753439938,2.166212936
MDP0000135694,#N/A,2.251715849,3.679518927,2.79218401
MDP0000135706,#N/A,0,0,0
MDP0000135707,#N/A,0.428476113,0.224054696,1.026620439
MDP0000135711,#N/A,19.93047804,21.27423945,20.28496634
MDP0000135718,#N/A,0,0,0
MDP0000135720,103415870,6.537043036,7.976007694,15.11058664
MDP0000135721,#N/A,5.679551137,6.393164136,7.512867992
MDP0000135723,103445034,0,0,0
MDP0000135731,#N/A,0,0,0.024507668
MDP0000135735,#N/A,13.61944344,8.196505648,11.06169461
MDP0000135758,#N/A,0,0,0
MDP0000135761,103450088,5.023501748,2.759942286,4.420262822
MDP0000135762,#N/A,5.157604641,11.10666326,10.22723853
MDP0000135763,103435415,0,0,0
MDP0000135776,#N/A,0,0,0
MDP0000135782,#N/A,2.174023474,0.949502977,2.384305363
MDP0000135784,#N/A,2.748903515,4.625281206,5.218362846
MDP0000135786,#N/A,10.45899912,11.89242988,26.55808093
MDP0000135787,103414392,0.036213265,0,0.042622032
MDP0000135801,#N/A,0.027763503,0,0
MDP0000135806,#N/A,0.253492856,0.397662294,0.127866096
MDP0000135807,#N/A,19.22770278,46.76903419,53.2911427
MDP0000135808,103445114,3.554624012,5.214827873,3.209713986
MDP0000135816,#N/A,56.19091634,62.20653357,100.1475677
MDP0000135820,#N/A,6.898322404,6.22285743,9.927667081
MDP0000135823,103454140,0,0,0
MDP0000135827,#N/A,0.061371955,0,0
MDP0000135829,#N/A,0.56257625,2.035839091,0.812622688
MDP0000135831,#N/A,1.241440297,0.334724298,0.652295356
MDP0000135833,#N/A,0.977541312,0.367401067,1.376538499
MDP0000135837,#N/A,6.839660595,15.02794965,10.55876205
MDP0000135842,#N/A,5.727143899,6.137958564,6.497785347
MDP0000135852,103437743,3.605910421,2.999768442,5.484205949
MDP0000135858,#N/A,0,0.569098927,2.10439179
MDP0000135860,#N/A,0,0.032532332,0
MDP0000135865,#N/A,2.921437019,5.668041736,6.69981678
MDP0000135877,103419033,6.68465222,5.911350523,5.468549137
MDP0000135882,103453597,0,0,0
MDP0000135887,#N/A,13.37031867,24.5102992,18.72901814
MDP0000135888,#N/A,0.468129142,0.506269575,0.400709322
MDP0000135889,103436628,0.277635032,0.762186063,0.326768912
MDP0000135890,#N/A,4.801452914,5.842276884,6.924248022
MDP0000135893,103443786,4.714200891,3.346323195,3.474286085
MDP0000135898,103443787,3.637730809,7.797749726,7.331353785
MDP0000135917,#N/A,0,0,0
MDP0000135918,#N/A,0.574199726,0.606284369,0.727803485
MDP0000135922,#N/A,2.81616214,3.513246326,3.444021019
MDP0000135926,103444333,0.246352212,0.15029021,0.386599839
MDP0000135936,103433728,4.254569281,2.16296045,3.152878417
MDP0000135937,#N/A,6.762632794,6.595910897,5.830368455
MDP0000135939,#N/A,57.04952118,278.5257351,142.9613988
MDP0000135944,103450645,0.771662075,0.496915424,0.807311429
MDP0000135947,#N/A,0,0,0
MDP0000135949,#N/A,0.64242784,0.188565783,0.399459709
MDP0000135953,#N/A,0,0,0
MDP0000135954,#N/A,5.559390649,5.656706206,6.460575709
MDP0000135966,#N/A,8.271788747,5.210256293,8.030856578
MDP0000135968,103449656,23.83544046,18.21914903,17.86358545
MDP0000135971,#N/A,0,0.076218606,0
MDP0000135974,#N/A,1.575476737,5.30587982,2.371477321
MDP0000135977,#N/A,0,0.118562277,0.030498432
MDP0000135980,103427677,0,0,0
MDP0000135981,#N/A,1.892166989,2.519839413,1.448474331
MDP0000135982,#N/A,74.48330953,73.43803867,52.10148756
MDP0000135985,103420565,0.342960922,0.564914376,0.322924571
MDP0000135993,103408694,0.38730581,0.234171044,0.423287843
MDP0000135995,#N/A,0.167824161,0.068255468,0.182893048
MDP0000135997,103428313,2.978326521,4.0475331,4.090806066
MDP0000136005,#N/A,0,0,0
MDP0000136006,103413615,0,0,0
MDP0000136007,#N/A,0.633732139,0.231969671,0.198902816
MDP0000136009,103413413,4.167026703,3.39130836,4.05958855
MDP0000136026,#N/A,15.82519685,11.97189817,12.98308675
MDP0000136027,#N/A,2.471135653,14.13325151,6.907591826
MDP0000136029,103416115,0,0.00957864,0
MDP0000136030,#N/A,2.296798905,3.502976352,6.307630202
MDP0000136031,#N/A,0,0,0
MDP0000136032,103434140,11.72336314,31.72497045,23.40877614
MDP0000136037,103432871,9.774386288,42.03730128,9.687737143
MDP0000136041,103436101,3.434574137,2.025989013,2.995502984
MDP0000136052,103411245,10.34753269,15.5829284,13.55119508
MDP0000136061,103456394,1.836072562,1.709654927,1.857708342
MDP0000136074,103437494,0,0,0
MDP0000136075,#N/A,2.07397513,2.680923119,2.287382381
MDP0000136076,103447701,1.288097418,1.892171216,1.715536786
MDP0000136078,103417600,1.123664695,0.679038493,1.372429429
MDP0000136080,#N/A,0,0,0
MDP0000136082,#N/A,0,0,0
MDP0000136086,#N/A,6.202484767,5.852435778,7.251488824
MDP0000136087,#N/A,11.72009721,7.196313942,9.092539249
MDP0000136090,103444072,19.43157735,15.16141419,21.73351632
MDP0000136096,103451940,0.922892331,1.072422602,1.448292362
MDP0000136101,103451944,5.263282697,4.420140044,6.528444143
MDP0000136102,#N/A,1.277881793,0.7856781,1.527532754
MDP0000136103,#N/A,2.646900861,2.536723555,2.126002642
MDP0000136104,#N/A,0.041349898,0,0
MDP0000136105,103435149,0,0,0
MDP0000136109,103416753,40.08355781,60.80021744,51.32314217
MDP0000136111,#N/A,0.117389309,0.465496186,0.690820182
MDP0000136116,#N/A,0,0,0
MDP0000136124,103403776,0.404884422,0.497538125,0.20423057
MDP0000136126,#N/A,0,0.036795189,0
MDP0000136129,103425625,1.193653802,2.038969087,1.180114477
MDP0000136130,#N/A,0,0,0
MDP0000136132,#N/A,1.210450314,1.606129109,1.187222689
MDP0000136137,#N/A,1.028882767,1.223981149,1.856816286
MDP0000136140,#N/A,2.308234299,1.433107129,1.746997547
MDP0000136142,#N/A,0,0,0
MDP0000136148,103414308,3.173147295,2.620436156,2.398715152
MDP0000136150,#N/A,0,0,0
MDP0000136163,#N/A,0,0,0
MDP0000136166,#N/A,1.545597088,0.77790124,1.000519245
MDP0000136171,#N/A,0,0,0
MDP0000136177,103406302,10.08937522,6.621829275,13.28628489
MDP0000136180,#N/A,0.99581491,0.76428575,0.793967438
MDP0000136181,#N/A,0.030766943,0.056309261,0
MDP0000136183,#N/A,0,0,0
MDP0000136185,#N/A,0.755784255,1.580830354,1.471972921
MDP0000136189,#N/A,4.997430584,3.203111051,4.802262105
MDP0000136191,103445858,2.603312676,2.010044177,1.915017807
MDP0000136194,#N/A,44.84454454,43.08132067,49.6062693
MDP0000136195,103430268,2.375321944,2.208007614,2.442084571
MDP0000136205,#N/A,6.142675092,7.097857716,6.371993775
MDP0000136208,#N/A,8.981289155,4.589929309,8.085728527
MDP0000136210,#N/A,0,0,0.024595509
MDP0000136226,103437500,0.047691907,0.032731917,0.070165104
MDP0000136227,103444086,2.982962441,4.508123771,13.29873477
MDP0000136230,103446749,0,0,0
MDP0000136232,#N/A,0,0,0
MDP0000136236,#N/A,130.891036,105.5828273,124.9091363
MDP0000136240,#N/A,0.527849321,1.361270582,0.677742928
MDP0000136248,103432779,11.92622309,9.147775648,9.682017325
MDP0000136249,#N/A,18.10115845,16.25406093,17.47453749
MDP0000136253,103444284,0.479205672,0.073086335,0.752016125
MDP0000136254,#N/A,4.794683948,4.141879529,4.266269112
MDP0000136272,#N/A,1.478506177,1.991165505,1.395412696
MDP0000136274,103409838,5.861348105,9.762468302,7.811167492
MDP0000136285,103438835,1.382622461,1.067060489,1.274398755
MDP0000136290,#N/A,0,0,0
MDP0000136295,103438634,0.71657757,0.615993951,0.575040263
MDP0000136296,#N/A,6.649473752,8.730494908,8.365014079
MDP0000136298,103448957,0.518930401,1.201141388,1.616736238
MDP0000136300,103448958,0.289586209,0.176665644,0.045444683
MDP0000136302,103449042,0.011409659,0,0
MDP0000136317,#N/A,0.161207438,0,0.411096373
MDP0000136320,103449044,229.5352289,343.9300669,293.4143587
MDP0000136323,103413877,0.713062637,1.209079331,0.567731598
MDP0000136330,#N/A,8.885080641,9.707185021,10.88931694
MDP0000136335,#N/A,5.652310164,4.276387455,6.102596505
MDP0000136340,103455995,83.53913811,70.79229661,166.3302531
MDP0000136344,103440309,5.916711024,4.663449544,6.760485703
MDP0000136345,103444657,2.047234024,1.880533839,1.988098705
MDP0000136351,#N/A,2.014115962,6.329608809,4.242054597
MDP0000136362,#N/A,0.153834715,0.126695836,0.181059291
MDP0000136373,103412246,0,0,0
MDP0000136377,#N/A,0.199897223,0.091462328,0.235273616
MDP0000136378,#N/A,1.125857925,1.361422003,1.514404887
MDP0000136380,#N/A,0.881748297,1.26795768,2.181485048
MDP0000136383,103448122,7.474277363,4.379089563,6.768145127
MDP0000136385,#N/A,2.056675616,2.780687291,2.420651481
MDP0000136397,103433379,10.16308788,11.51394578,4.903685829
MDP0000136398,#N/A,3.245018636,3.018443279,4.218017051
MDP0000136401,#N/A,3.443111623,3.549866587,3.701236845
MDP0000136407,103400216,8.618757093,11.49699684,16.37218802
MDP0000136408,#N/A,0,0,0
MDP0000136412,103447212,8.088934188,15.28492052,19.51487491
MDP0000136413,#N/A,0,0,0
MDP0000136416,103448533,4.518510153,2.967761985,2.942145587
MDP0000136421,#N/A,0.030605437,0.252061533,0.180108849
MDP0000136422,#N/A,0.160678542,0.588143577,0.324195928
MDP0000136423,#N/A,0.537266428,1.493156315,0.210782677
MDP0000136426,#N/A,0,0.034200657,0.043988123
MDP0000136429,#N/A,1.166067136,1.108101277,0.897357703
MDP0000136431,103449432,14.72438279,32.47058271,21.00166689
MDP0000136433,#N/A,13.49242433,14.31946116,20.61930612
MDP0000136434,#N/A,0,0,0
MDP0000136437,103404187,0.103906973,0.126779464,0.02717682
MDP0000136438,#N/A,0,0,0
MDP0000136440,#N/A,4.963260118,5.390023495,5.225788978
MDP0000136455,#N/A,6.432176783,6.540048157,9.075742995
MDP0000136459,#N/A,3.175206286,3.35648135,2.738415526
MDP0000136463,103439532,0.217010013,0.264779278,0.221359585
MDP0000136466,#N/A,121.0150162,114.1606004,186.8321177
MDP0000136469,103429748,0,0,0
MDP0000136474,#N/A,0,0,0
MDP0000136479,#N/A,11.63404882,30.37955319,22.46648174
MDP0000136482,#N/A,0,0,0
MDP0000136484,103403526,0,0,0
MDP0000136485,#N/A,0.025349286,0.007732322,0
MDP0000136487,#N/A,0,0,0
MDP0000136489,#N/A,1.11054013,0.825701569,1.041575906
MDP0000136491,#N/A,2.180514283,0.579302276,1.85811491
MDP0000136492,103456179,0,0,0
MDP0000136494,103456181,4.05046145,4.619869591,3.103139293
MDP0000136497,#N/A,4.024199084,3.798503371,4.326136242
MDP0000136498,#N/A,72.74110911,133.4106416,110.8417346
MDP0000136500,#N/A,1.256309054,1.505866851,1.666075179
MDP0000136501,103454133,4.343600082,3.628005662,4.305997332
MDP0000136502,103437155,1.305299033,1.493088371,0.870570906
MDP0000136503,103433021,1.958628393,1.312984586,1.742342048
MDP0000136504,#N/A,0,0.028684422,0.018446632
MDP0000136507,#N/A,0.045908155,0,0
MDP0000136514,#N/A,1.557903461,0.734414102,1.472444529
MDP0000136515,#N/A,9.263755582,7.350861145,9.53075992
MDP0000136517,103408261,8.811757336,6.830803887,7.213052394
MDP0000136519,#N/A,0.027501583,0,0.064737237
MDP0000136520,103441108,1.123554272,0.500184604,1.572575387
MDP0000136532,#N/A,0.173315567,0.133223961,0.130552145
MDP0000136533,#N/A,0,0,0
MDP0000136536,#N/A,3.527444471,5.234951928,3.872057949
MDP0000136538,#N/A,0.064925787,0.617896942,0.106982249
MDP0000136541,103424158,0.012870498,0.01177771,0.030296455
MDP0000136545,#N/A,1.442959332,1.40966185,1.399969818
MDP0000136546,#N/A,0.383815202,0.117075602,0.365694362
MDP0000136549,103405389,0.424391852,0.245035554,0.416248094
MDP0000136554,#N/A,2.306028292,1.891245269,1.408276466
MDP0000136556,#N/A,0.830707458,0.2322757,0.51601898
MDP0000136557,103402583,0,0,0.033473889
MDP0000136558,103406293,0,0,0
MDP0000136570,103436973,0.149495787,0.684013134,1.14369119
MDP0000136573,#N/A,0.014911344,0.177388572,0.22815323
MDP0000136579,#N/A,0,0,0.095307599
MDP0000136587,#N/A,36.91777771,25.34795865,63.84780385
MDP0000136589,#N/A,0.350457336,0.451897202,0.581220113
MDP0000136590,103424560,1.450542452,2.384132735,2.1050548
MDP0000136593,103408653,2.1022845,1.821184969,2.44134081
MDP0000136594,103408662,0,0,0
MDP0000136597,#N/A,0,0.023046663,0.088926313
MDP0000136601,#N/A,5.631811706,2.916249544,4.703891186
